Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	180	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	182	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	183	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	184	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	185	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	186	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	187	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	192	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	193	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	195	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	196	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	198	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	199	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	203	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	204	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	212	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	213	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	218	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	219	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	220	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	223	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	224	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	225	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	228	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	231	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	233	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	234	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	235	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	236	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	240	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	241	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	242	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	243	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	244	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	246	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	248	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	249	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	250	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	251	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	252	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	255	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	256	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	260	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	261	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	262	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	263	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	264	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	265	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	266	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	269	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	270	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	271	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	272	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	274	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	276	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	277	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	278	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	279	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	280	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	282	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	284	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	285	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	286	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	290	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	291	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	292	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	293	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	299	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	301	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	305	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	306	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	307	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	308	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	312	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	313	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	314	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	315	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	316	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	317	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	320	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	321	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	323	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	327	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	329	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	332	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	333	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	334	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	336	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	340	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	341	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	344	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	345	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	346	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	347	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	348	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	352	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	354	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	356	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	357	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	358	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	360	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	361	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	362	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	365	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	366	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	369	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	371	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	374	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	375	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	377	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	378	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	381	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	383	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	389	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	391	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	392	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	394	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	399	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	401	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	408	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	410	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	412	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	413	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	414	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	415	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	417	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	418	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	419	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	420	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	421	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	424	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	426	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	427	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	429	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	430	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	431	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	432	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	433	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	434	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	437	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	439	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	441	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	443	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	445	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	447	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	448	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	449	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	450	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	451	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	452	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	453	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	455	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	456	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	457	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	458	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	459	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	462	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	463	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	467	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	468	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	469	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	470	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	472	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	473	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	474	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	478	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	481	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	482	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	485	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	488	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	489	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	490	1	tmp/math_reference_dataset.jsonl
