Llama8B	0.7	150	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-150	297	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	150	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-150	298	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	150	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-150	299	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	150	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-150	300	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	150	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-150	309	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	150	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-150	314	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	150	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-150	315	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	150	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-150	317	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	150	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-150	338	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	150	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-150	341	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	150	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-150	344	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	150	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-150	353	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	150	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-150	354	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	150	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-150	356	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	150	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-150	357	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	150	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-150	372	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	150	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-150	381	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	150	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-150	388	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	150	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-150	396	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	150	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-150	409	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	150	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-150	412	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	150	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-150	429	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	150	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-150	440	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	150	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-150	443	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	150	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-150	462	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	150	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-150	464	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	150	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-150	465	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	150	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-150	487	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	150	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-150	488	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	150	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-150	495	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	150	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-150	499	1	tmp/math_reference_dataset.jsonl
