Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	400	25	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	425	25	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	450	25	tmp/math_reference_dataset.jsonl
Llama8B	0.7	400	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-400	475	25	tmp/math_reference_dataset.jsonl
Llama8B	0.7	450	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-450	0	25	tmp/math_reference_dataset.jsonl
Llama8B	0.7	450	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-450	25	25	tmp/math_reference_dataset.jsonl
Llama8B	0.7	450	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-450	50	25	tmp/math_reference_dataset.jsonl
Llama8B	0.7	450	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-450	75	25	tmp/math_reference_dataset.jsonl
Llama8B	0.7	450	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-450	100	25	tmp/math_reference_dataset.jsonl
Llama8B	0.7	450	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-450	125	25	tmp/math_reference_dataset.jsonl
Llama8B	0.7	450	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-450	175	25	tmp/math_reference_dataset.jsonl
Llama8B	0.7	450	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-450	200	25	tmp/math_reference_dataset.jsonl
Llama8B	0.7	450	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-450	225	25	tmp/math_reference_dataset.jsonl
Llama8B	0.7	450	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-450	250	25	tmp/math_reference_dataset.jsonl
Llama8B	0.7	450	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-450	275	25	tmp/math_reference_dataset.jsonl
Llama8B	0.7	450	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-450	300	25	tmp/math_reference_dataset.jsonl
Llama8B	0.7	450	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-450	325	25	tmp/math_reference_dataset.jsonl
Llama8B	0.7	450	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-450	350	25	tmp/math_reference_dataset.jsonl
Llama8B	0.7	450	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-450	375	25	tmp/math_reference_dataset.jsonl
Llama8B	0.7	450	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-450	400	25	tmp/math_reference_dataset.jsonl
Llama8B	0.7	450	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-450	425	25	tmp/math_reference_dataset.jsonl
Llama8B	0.7	450	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-450	450	25	tmp/math_reference_dataset.jsonl
Llama8B	0.7	450	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-450	475	25	tmp/math_reference_dataset.jsonl
